CountryCode,DisplayName,region,Level,ProjYear,EPL,LPL,UPL,p20,p80
PRT,Portugal,OHI,National,2020,0.00410496,0.007067334,0.01886805,0.005267617,
PRT,Portugal,OHI,National,2021,0.004066274,0.00678883,0.01731969,0.005028102,
PRY,Paraguay,LAC,National,1981,0.01600598,0.05972326,0.2146223,0.002748691,0.692988
PRY,Paraguay,LAC,National,1984,0.01600598,0.05972326,0.2109948,0.002748691,0.6846298
PRY,Paraguay,LAC,National,1987,0.01477188,0.05360883,0.1987472,0.00316006,0.6846298
PRY,Paraguay,LAC,National,1990,0.0118923,0.04663426,0.1826103,0.002748691,0.6537958
PRY,Paraguay,LAC,National,1993,0.08393526,0.1644178,0.3222221,0.05146949,0.6767576
PRY,Paraguay,LAC,National,1996,0.1171609,0.2197626,0.3813173,0.09076322,0.6857091
PRY,Paraguay,LAC,National,1999,0.1020674,0.2011754,0.3718541,0.07675184,0.6951105
PRY,Paraguay,LAC,National,2002,0.1323583,0.2696724,0.4740566,0.1107281,0.8053706
PRY,Paraguay,LAC,National,2005,0.0607228,0.1472017,0.3495513,0.05938292,0.7680009
PRY,Paraguay,LAC,National,2008,0.04306068,0.13968,0.3301593,0.04881983,0.798307
PRY,Paraguay,LAC,National,2010,0.05459741,0.1332314,0.300498,0.06780377,0.8075678
PRY,Paraguay,LAC,National,2011,0.05048014,0.1271095,0.2827406,0.07418545,0.7772534
PRY,Paraguay,LAC,National,2012,0.0327796,0.09920568,0.2350399,0.05530459,0.7799819
PRY,Paraguay,LAC,National,2013,0.01787566,0.06723847,0.2035352,0.04042015,0.7375888
PRY,Paraguay,LAC,National,2015,0.01891345,0.06923802,0.1996872,0.04836578,0.7469032
PRY,Paraguay,LAC,National,2018,0.01634135,0.05935156,0.1701807,0.04940847,
PRY,Paraguay,LAC,National,2019,0.01634135,0.05985755,0.1736934,0.05180786,
PRY,Paraguay,LAC,National,2020,0.01789674,0.06361649,0.1807034,0.05220606,
PRY,Paraguay,LAC,National,2021,0.01634135,0.05977747,0.1732091,0.05234707,
PSE,West Bank and Gaza,MNA,National,1981,0.03483477,0.1594571,0.491732,0.002838766,0.9328963
PSE,West Bank and Gaza,MNA,National,1984,0.03483477,0.1594571,0.491732,0.006229524,0.9305092
PSE,West Bank and Gaza,MNA,National,1987,0.02992739,0.1441822,0.4547156,0.007504196,0.9291193
PSE,West Bank and Gaza,MNA,National,1990,0.02281227,0.1141229,0.4054192,0.005896262,0.9021035
PSE,West Bank and Gaza,MNA,National,1993,0.01752854,0.07962964,0.3269953,0.002838766,0.8191815
PSE,West Bank and Gaza,MNA,National,1996,0.01649905,0.06842898,0.3065426,0.005896262,0.8035768
PSE,West Bank and Gaza,MNA,National,1999,0.006229524,0.03986614,0.1964406,0.002274678,0.6998266
PSE,West Bank and Gaza,MNA,National,2002,0.01832377,0.1005171,0.3714421,0.0150542,0.8716116
PSE,West Bank and Gaza,MNA,National,2005,0.009220994,0.05672754,0.2473482,0.008845421,0.8183287
PSE,West Bank and Gaza,MNA,National,2008,0.0101515,0.0576891,0.2803016,0.01333985,0.8825886
PSE,West Bank and Gaza,MNA,National,2010,0.001749212,0.03718462,0.2186352,0.006274608,0.8659135
PSE,West Bank and Gaza,MNA,National,2011,0.002016513,0.03354574,0.2070599,0.005146342,0.8776847
PSE,West Bank and Gaza,MNA,National,2012,0.003001718,0.02617614,0.1713692,0.005566269,0.8616126
PSE,West Bank and Gaza,MNA,National,2013,0.005323883,0.04123557,0.2113249,0.01350806,0.8905499
PSE,West Bank and Gaza,MNA,National,2015,0.006785823,0.04018481,0.2091567,0.02033309,0.8933006
PSE,West Bank and Gaza,MNA,National,2018,0.009827342,0.05359747,0.2424109,0.03841446,
PSE,West Bank and Gaza,MNA,National,2019,0.009827342,0.05359747,0.2424109,0.03957494,
PSE,West Bank and Gaza,MNA,National,2020,0.009827342,0.05359747,0.2424109,0.03841446,
PSE,West Bank and Gaza,MNA,National,2021,0.009827342,0.05359747,0.2424109,0.04279826,
ROU,Romania,ECA,National,1981,0.003312592,0.008326929,0.0444526,0.001863898,0.6481124
ROU,Romania,ECA,National,1984,0.002787363,0.006094956,0.02639806,0.001881275,0.4862555
ROU,Romania,ECA,National,1987,0.002737247,0.005898869,0.02493293,0.001986494,0.4955293
ROU,Romania,ECA,National,1990,0.003317931,0.008888631,0.05010026,0.002187448,0.6242018
ROU,Romania,ECA,National,1993,0.06395915,0.2401193,0.5091999,0.02043227,0.8876007
ROU,Romania,ECA,National,1996,0.01873822,0.09246841,0.3487291,0.008674652,0.8887294
ROU,Romania,ECA,National,1999,0.0644026,0.2854493,0.695862,0.02958094,0.97689
ROU,Romania,ECA,National,2002,0.05402194,0.2397461,0.6268401,0.03544522,0.9714063
ROU,Romania,ECA,National,2005,0.02147059,0.1307786,0.4554078,0.01977051,0.9534461
ROU,Romania,ECA,National,2008,0,0.05585321,0.2572819,0,0.923124
ROU,Romania,ECA,National,2010,0,0.05302631,0.2547654,0.009458655,0.9478843
ROU,Romania,ECA,National,2011,0,0.05042033,0.25255,0.01060657,0.9579999
ROU,Romania,ECA,National,2012,0,0.04567322,0.242151,0.01307761,0.961988
ROU,Romania,ECA,National,2013,0,0.04519699,0.2416573,0.0189403,0.9622706
ROU,Romania,ECA,National,2015,0.05711962,0.1328289,0.256324,0.09916379,0.9163969
ROU,Romania,ECA,National,2018,0.03266133,0.06561043,0.1382771,0.05888151,
ROU,Romania,ECA,National,2019,0.03104588,0.06317196,0.1277902,0.05802087,
ROU,Romania,ECA,National,2020,0.03266133,0.06579027,0.1390266,0.05908105,
ROU,Romania,ECA,National,2021,0.03104588,0.06397182,0.1301186,0.05880852,
RUS,Russian Federation,ECA,National,1981,0,0.05410688,0.167547,0,0.5587634
RUS,Russian Federation,ECA,National,1984,0,0.05281558,0.1652028,0,0.5465113
RUS,Russian Federation,ECA,National,1987,0,0.05018431,0.1604224,0,0.5507075
RUS,Russian Federation,ECA,National,1990,0.01597668,0.09393593,0.2390481,0,0.6613607
RUS,Russian Federation,ECA,National,1993,0.02366683,0.1076871,0.2632554,0,0.6412034
RUS,Russian Federation,ECA,National,1996,0.03596264,0.1133734,0.2613738,0.0147435,0.6458021
RUS,Russian Federation,ECA,National,1999,0.03394965,0.1328086,0.3730317,0.01857765,0.7949474
RUS,Russian Federation,ECA,National,2002,0.006973022,0.04716182,0.2083266,0.003934257,0.6955132
RUS,Russian Federation,ECA,National,2005,0.005438619,0.03214758,0.1465894,0.005046076,0.6381508
RUS,Russian Federation,ECA,National,2008,0.0006991831,0.005283726,0.05241781,0.0008138056,0.5371781
RUS,Russian Federation,ECA,National,2010,0.0006154677,0.005021877,0.03951151,0.0009381092,0.5351719
RUS,Russian Federation,ECA,National,2011,0.0001829068,0.003180158,0.03241149,0.0006518691,0.5298109
RUS,Russian Federation,ECA,National,2012,0.0001718396,0.003046269,0.02883613,0.0006838041,0.5275168
RUS,Russian Federation,ECA,National,2013,5.013157e-05,0.002946972,0.02535325,0.0005955955,0.5333607
RUS,Russian Federation,ECA,National,2015,0.0002158106,0.002648606,0.02710028,0.00109853,0.5882194
RUS,Russian Federation,ECA,National,2018,0.0001911654,0.002407367,0.0228164,0.001630796,
RUS,Russian Federation,ECA,National,2019,0.0001494519,0.002271589,0.02178315,0.001630796,
RUS,Russian Federation,ECA,National,2020,0.0002012225,0.002797103,0.02645734,0.001861886,
RUS,Russian Federation,ECA,National,2021,0.0001911654,0.002453428,0.0233372,0.001761834,
RWA,Rwanda,SSA,National,1981,0.6741893,0.8594867,0.9402988,0.3289797,0.9878411
RWA,Rwanda,SSA,National,1984,0.7048382,0.8756629,0.947109,0.4648423,0.9892673
RWA,Rwanda,SSA,National,1987,0.7241796,0.8822658,0.9501705,0.5387042,0.9901469
RWA,Rwanda,SSA,National,1990,0.7492152,0.8926046,0.953228,0.5637984,0.9902472
RWA,Rwanda,SSA,National,1993,0.7027854,0.8746185,0.9470921,0.5325662,0.9857679
RWA,Rwanda,SSA,National,1996,0.8029125,0.9127592,0.9615233,0.7102031,0.990858
RWA,Rwanda,SSA,National,1999,0.7891317,0.908445,0.9602351,0.7009916,0.9901613
RWA,Rwanda,SSA,National,2002,0.7361457,0.8853128,0.9502194,0.6746245,0.9886288
RWA,Rwanda,SSA,National,2005,0.7010575,0.8626807,0.9403073,0.6932256,0.9874463
RWA,Rwanda,SSA,National,2008,0.6563769,0.8421681,0.9328258,0.6786043,0.9890858
RWA,Rwanda,SSA,National,2010,0.6328567,0.8380357,0.931109,0.6934373,0.9904045
RWA,Rwanda,SSA,National,2011,0.6191436,0.8345594,0.9301008,0.7123789,0.9908833
RWA,Rwanda,SSA,National,2012,0.5949682,0.8245594,0.9276476,0.7099408,0.9914849
RWA,Rwanda,SSA,National,2013,0.5820278,0.8191211,0.9257312,0.7277351,0.9922999
RWA,Rwanda,SSA,National,2015,0.5530998,0.8001813,0.9175829,0.7291793,0.9928837
RWA,Rwanda,SSA,National,2018,0.514798,0.7736421,0.9065558,0.7312274,
RWA,Rwanda,SSA,National,2019,0.4758619,0.7493162,0.8963671,0.7100347,
RWA,Rwanda,SSA,National,2020,0.4696563,0.7456686,0.8946799,0.7004028,
RWA,Rwanda,SSA,National,2021,0.4447381,0.7299482,0.8884967,0.6937474,
SAS,South Asia,Aggregates,Regional,1981,0.55807040283463,0.855358405887452,0.964964494955364,0.15547605338435,0.99796193584905
SAS,South Asia,Aggregates,Regional,1984,0.530073158301765,0.842788528277802,0.961152149613679,0.212363863372858,0.997369327732001
SAS,South Asia,Aggregates,Regional,1987,0.500582195308656,0.82934967381205,0.955635355616108,0.234030903595795,0.995990518170638
SAS,South Asia,Aggregates,Regional,1990,0.473563776676319,0.816866947291075,0.953491707684061,0.200836992113518,0.995734388604686
SAS,South Asia,Aggregates,Regional,1993,0.448411942441938,0.803708836102772,0.950359183063382,0.195016918150094,0.994902875422573
SAS,South Asia,Aggregates,Regional,1996,0.403156954240698,0.772480309061618,0.939133167452915,0.233020828234458,0.993173072755047
SAS,South Asia,Aggregates,Regional,1999,0.392116067275253,0.759701776581376,0.931313937809401,0.234749015212542,0.990765078388018
SAS,South Asia,Aggregates,Regional,2002,0.385559692007411,0.75521081181494,0.928071947194375,0.276481425459279,0.991433835219617
SAS,South Asia,Aggregates,Regional,2005,0.336185124895124,0.714043751610391,0.909914162280228,0.321543706379631,0.991076081658477
SAS,South Asia,Aggregates,Regional,2008,0.302453900595859,0.683720092999536,0.899831336019683,0.339173300497096,0.992826743169754
SAS,South Asia,Aggregates,Regional,2010,0.252442100159222,0.644016831968031,0.887300889586554,0.342879113476361,0.992768413362884
SAS,South Asia,Aggregates,Regional,2011,0.205880989594116,0.595322611013686,0.866933284507193,0.337601107521443,0.991250945737913
SAS,South Asia,Aggregates,Regional,2012,0.186168089710576,0.569987264477149,0.854993661888392,0.338049320450086,0.991077474965617
SAS,South Asia,Aggregates,Regional,2013,0.166238423123621,0.543496974689598,0.844166277501009,0.359262075807908,0.990852839796599
SAS,South Asia,Aggregates,Regional,2015,0.128272914322008,0.489975837285365,0.815790683114817,0.349534203419608,0.989589625548511
SAS,South Asia,Aggregates,Regional,2018,0.0881099478616799,0.410223760519876,0.769087100265888,0.329170495103718,
SAS,South Asia,Aggregates,Regional,2019,0.0821549116540694,0.395884045360512,0.759701337750131,0.324107075751762,
SAS,South Asia,Aggregates,Regional,2020,0.0819226897739924,0.396651178089826,0.760423110851409,0.314186345309365,
SAS,South Asia,Aggregates,Regional,2021,0.0708194228545888,0.373537260573486,0.744870540727234,0.308462660255727,
SDN,Sudan,SSA,National,1981,0.4529544,0.7600419,0.9397825,0.1418812,0.9974158
SDN,Sudan,SSA,National,1984,0.502048,0.794769,0.9502829,0.241604,0.9979687
SDN,Sudan,SSA,National,1987,0.4789037,0.7781553,0.9458423,0.266981,0.9979094
SDN,Sudan,SSA,National,1990,0.5126244,0.8031529,0.9542042,0.2909602,0.9980269
SDN,Sudan,SSA,National,1993,0.4455145,0.7536508,0.9379766,0.2557222,0.9955816
SDN,Sudan,SSA,National,1996,0.4142639,0.7277765,0.9298569,0.2872592,0.9953075
SDN,Sudan,SSA,National,1999,0.3572309,0.6807407,0.9100038,0.2501289,0.9926628
SDN,Sudan,SSA,National,2002,0.3006066,0.6203029,0.8785845,0.2354463,0.9916746
SDN,Sudan,SSA,National,2005,0.2507214,0.5576511,0.8431707,0.2437082,0.9916746
SDN,Sudan,SSA,National,2008,0.1632542,0.4336581,0.754646,0.1806303,0.9888952
SDN,Sudan,SSA,National,2010,0.1733566,0.4570946,0.7730977,0.2271921,0.992055
SDN,Sudan,SSA,National,2011,0.1543886,0.4452235,0.7673179,0.2442412,0.9908299
SDN,Sudan,SSA,National,2012,0.122366,0.404276,0.7443378,0.2173506,0.9894359
SDN,Sudan,SSA,National,2013,0.1211918,0.4218939,0.7668132,0.2607938,0.9913647
SDN,Sudan,SSA,National,2015,0.1176854,0.4315775,0.7858439,0.3023065,0.9930097
SDN,Sudan,SSA,National,2018,0.1210953,0.4378971,0.7910898,0.3648946,
SDN,Sudan,SSA,National,2019,0.1408382,0.4688772,0.8140879,0.4060633,
SDN,Sudan,SSA,National,2020,0.179731,0.5283359,0.8489312,0.4585291,
SDN,Sudan,SSA,National,2021,0.2085346,0.5632944,0.8647884,0.5064688,
SEN,Senegal,SSA,National,1981,0.6504494,0.8236323,0.9272796,0.4003583,0.9872971
SEN,Senegal,SSA,National,1984,0.662814,0.8318816,0.9312457,0.4780436,0.9876959
SEN,Senegal,SSA,National,1987,0.6507598,0.8238416,0.9273809,0.5041616,0.9875678
SEN,Senegal,SSA,National,1990,0.675437,0.8401268,0.9351507,0.5276155,0.9882651
SEN,Senegal,SSA,National,1993,0.6128657,0.832698,0.9426062,0.4400077,0.9890077
SEN,Senegal,SSA,National,1996,0.558814,0.8194117,0.9438927,0.4197449,0.9905271
SEN,Senegal,SSA,National,1999,0.5013363,0.7783614,0.9257718,0.3724205,0.9861007
SEN,Senegal,SSA,National,2002,0.4817693,0.7585142,0.9174607,0.3967849,0.9877947
SEN,Senegal,SSA,National,2005,0.3825212,0.6805575,0.887842,0.370512,0.9910284
SEN,Senegal,SSA,National,2008,0.3644204,0.6618927,0.8790215,0.3904596,0.9937498
SEN,Senegal,SSA,National,2010,0.3728854,0.6673378,0.8791516,0.4380419,0.9955435
SEN,Senegal,SSA,National,2011,0.3813865,0.6755605,0.8819508,0.481204,0.9964054
SEN,Senegal,SSA,National,2012,0.3745548,0.6669665,0.8770136,0.4932749,0.9967234
SEN,Senegal,SSA,National,2013,0.3745548,0.6669665,0.8770136,0.5295513,0.996753
SEN,Senegal,SSA,National,2015,0.3375234,0.6315879,0.8532399,0.5263981,0.9964874
SEN,Senegal,SSA,National,2018,0.2811251,0.5671887,0.8229693,0.5059045,
SEN,Senegal,SSA,National,2019,0.2690184,0.5505087,0.8144708,0.5000503,
SEN,Senegal,SSA,National,2020,0.2687304,0.5489089,0.814458,0.4882146,
SEN,Senegal,SSA,National,2021,0.2578319,0.5383445,0.8042985,0.4894238,
SLB,Solomon Islands,EAP,National,1990,0.396848,0.6610223,0.8440169,0.2205139,0.9756258
SLB,Solomon Islands,EAP,National,1993,0.3256513,0.5977288,0.810455,0.1850528,0.9585954
SLB,Solomon Islands,EAP,National,1996,0.2764169,0.5543219,0.779253,0.1865602,0.9511556
SLB,Solomon Islands,EAP,National,1999,0.315707,0.5901033,0.8050715,0.2279091,0.9572371
SLB,Solomon Islands,EAP,National,2002,0.5019612,0.7413684,0.8913541,0.4279402,0.9835424
SLB,Solomon Islands,EAP,National,2005,0.4556386,0.7056521,0.8731685,0.4460173,0.9844216
SLB,Solomon Islands,EAP,National,2008,0.3623571,0.6500844,0.8548013,0.3851327,0.9882222
SLB,Solomon Islands,EAP,National,2010,0.3405845,0.6510153,0.8664324,0.4113835,0.9918301
SLB,Solomon Islands,EAP,National,2011,0.2889317,0.6088794,0.8462027,0.395135,0.9919329
SLB,Solomon Islands,EAP,National,2012,0.2676263,0.5947112,0.8450765,0.3953302,0.9930548
SLB,Solomon Islands,EAP,National,2013,0.2514252,0.5875279,0.8466236,0.4151823,0.9941233
SLB,Solomon Islands,EAP,National,2015,0.2547276,0.5905763,0.8481568,0.4600352,0.9956519
SLB,Solomon Islands,EAP,National,2018,0.2433156,0.5759725,0.8409028,0.5008417,
SLB,Solomon Islands,EAP,National,2019,0.2464698,0.5804193,0.8444973,0.5154543,
SLB,Solomon Islands,EAP,National,2020,0.2645675,0.6036821,0.8523781,0.5342624,
SLB,Solomon Islands,EAP,National,2021,0.2565081,0.5945358,0.8491482,0.5412136,
SLE,Sierra Leone,SSA,National,1981,0.6769634,0.8137003,0.9281289,0.5329316,0.9935353
SLE,Sierra Leone,SSA,National,1984,0.677568,0.8142907,0.9284919,0.5676551,0.9933003
SLE,Sierra Leone,SSA,National,1987,0.6926495,0.8287634,0.9370872,0.6027027,0.9946693
SLE,Sierra Leone,SSA,National,1990,0.71727,0.8526654,0.9499845,0.6208852,0.9955645
SLE,Sierra Leone,SSA,National,1993,0.7536349,0.8891469,0.9652325,0.6430198,0.9966311
SLE,Sierra Leone,SSA,National,1996,0.7696177,0.9017964,0.9686491,0.687165,0.9978301
SLE,Sierra Leone,SSA,National,1999,0.7959596,0.9164811,0.9742206,0.7195496,0.9984483
SLE,Sierra Leone,SSA,National,2002,0.7440608,0.8909384,0.9626528,0.6765417,0.9985466
SLE,Sierra Leone,SSA,National,2005,0.6958002,0.8783304,0.9608631,0.6857487,0.998959
SLE,Sierra Leone,SSA,National,2008,0.6100414,0.846465,0.9522478,0.6392507,0.9993295
SLE,Sierra Leone,SSA,National,2010,0.5644261,0.8308299,0.9500995,0.6397438,0.9995765
SLE,Sierra Leone,SSA,National,2011,0.5220606,0.8127916,0.946706,0.6436403,0.9996894
SLE,Sierra Leone,SSA,National,2012,0.3898904,0.7250276,0.9134951,0.5476204,0.9988288
SLE,Sierra Leone,SSA,National,2013,0.3069403,0.6710897,0.8875315,0.5109106,0.9972
SLE,Sierra Leone,SSA,National,2015,0.4760148,0.7843096,0.9373203,0.6960122,0.9988715
SLE,Sierra Leone,SSA,National,2018,0.4006278,0.7437475,0.9207938,0.6862673,
SLE,Sierra Leone,SSA,National,2019,0.3852425,0.7312652,0.9153194,0.6776989,
SLE,Sierra Leone,SSA,National,2020,0.4122276,0.7510936,0.9231153,0.6930844,
SLE,Sierra Leone,SSA,National,2021,0.3997252,0.7417941,0.9205645,0.6977968,
SLV,El Salvador,LAC,National,1981,0.1601803,0.2746408,0.4673223,0.09136414,0.8560513
SLV,El Salvador,LAC,National,1984,0.1770905,0.3040003,0.5097604,0.1139734,0.8794502
SLV,El Salvador,LAC,National,1987,0.1809921,0.310662,0.5190961,0.1268233,0.891317
SLV,El Salvador,LAC,National,1990,0.1738618,0.3022549,0.5095881,0.1169626,0.8498917
SLV,El Salvador,LAC,National,1993,0.1640102,0.320552,0.5569597,0.1073971,0.8548817
SLV,El Salvador,LAC,National,1996,0.1408605,0.2883176,0.5258769,0.1045679,0.8368131
SLV,El Salvador,LAC,National,1999,0.1626113,0.2871526,0.4988572,0.1325525,0.7988028
SLV,El Salvador,LAC,National,2002,0.1395142,0.2580619,0.4639967,0.1159745,0.798962
SLV,El Salvador,LAC,National,2005,0.1038948,0.2280448,0.4504854,0.1008462,0.8446927
SLV,El Salvador,LAC,National,2008,0.06746473,0.1952209,0.433056,0.07717508,0.8683718
SLV,El Salvador,LAC,National,2010,0.05502015,0.1794429,0.4134435,0.07489581,0.8935627
SLV,El Salvador,LAC,National,2011,0.04543772,0.1619935,0.4134559,0.07697295,0.9079912
SLV,El Salvador,LAC,National,2012,0.04100658,0.1440362,0.388739,0.07133462,0.9141455
SLV,El Salvador,LAC,National,2013,0.03221617,0.1235473,0.3496508,0.06793289,0.8973128
SLV,El Salvador,LAC,National,2015,0.01925052,0.09913794,0.3183465,0.06111398,0.9100599
SLV,El Salvador,LAC,National,2018,0.01462125,0.07699475,0.2565122,0.05728884,
SLV,El Salvador,LAC,National,2019,0.01354362,0.07343383,0.2490967,0.05690312,
SLV,El Salvador,LAC,National,2020,0.0169482,0.08456118,0.2727501,0.06368789,
SLV,El Salvador,LAC,National,2021,0.0146821,0.07764991,0.2580427,0.06244473,
SOM,Somalia,SSA,National,2012,0.759326812058037,0.937015219175558,0.986259928675813,0.856944102003746,0.999546948462191
SOM,Somalia,SSA,National,2013,0.750747771610215,0.93412494416358,0.98562492937407,0.872446372498218,0.999554964956761
SOM,Somalia,SSA,National,2015,0.72295219188837,0.92430604143114,0.983459457966669,0.876246896426726,0.999538005703855
SOM,Somalia,SSA,National,2018,0.686948968080792,0.910477627152152,0.980375574290381,0.880877312563763,
SOM,Somalia,SSA,National,2019,0.671631125038707,0.904184318559992,0.978954233236566,0.876816437308434,
SOM,Somalia,SSA,National,2020,0.685166202689253,0.909758216189842,0.980213724883312,0.880161807556516,
SOM,Somalia,SSA,National,2021,0.669811360764749,0.903419579628508,0.978780636235643,0.879684548014631,
SRB,Serbia,ECA,National,1981,3.62489e-05,0.0009538886,0.01112912,0,0.2401387
SRB,Serbia,ECA,National,1984,3.62489e-05,0.0009538886,0.01112912,0,0.2330861
SRB,Serbia,ECA,National,1987,3.62489e-05,0.0009538886,0.01043749,0,0.2417928
SRB,Serbia,ECA,National,1990,3.62489e-05,0.00166172,0.01497553,0,0.2955986
SRB,Serbia,ECA,National,1993,0.006441311,0.04295451,0.2274893,0.001276109,0.7805219
SRB,Serbia,ECA,National,1996,0.005252443,0.03769767,0.2070533,0.00177788,0.7615163
SRB,Serbia,ECA,National,1999,0.005015633,0.03452153,0.1881595,0.00166172,0.7352737
SRB,Serbia,ECA,National,2002,0.00166172,0.01409075,0.1022335,0.0009538886,0.635653
SRB,Serbia,ECA,National,2005,0.008792799,0.04118032,0.1711057,0.008516696,0.7475378
SRB,Serbia,ECA,National,2008,0.00111986,0.009843489,0.0848259,0.001257469,0.8299066
SRB,Serbia,ECA,National,2010,0.001995338,0.02114781,0.1246736,0.003044835,0.8649965
SRB,Serbia,ECA,National,2011,0.001699823,0.01855185,0.1157752,0.003832105,0.8655577
SRB,Serbia,ECA,National,2012,0.05615694,0.1058208,0.2306866,0.07304046,0.8313058
SRB,Serbia,ECA,National,2013,0.002926856,0.01676795,0.1240603,0.008119413,0.8951166
SRB,Serbia,ECA,National,2015,0.001029383,0.01080627,0.07352142,0.005047366,0.8726583
SRB,Serbia,ECA,National,2018,0.0006781503,0.007785085,0.06741945,0.004397263,
SRB,Serbia,ECA,National,2019,0.0003704303,0.006815666,0.0584318,0.004131544,
SRB,Serbia,ECA,National,2020,0.0006781503,0.007301056,0.06404212,0.004131544,
SRB,Serbia,ECA,National,2021,0.0003704303,0.005053235,0.04991436,0.003540414,
SSA,Sub-Saharan Africa,Aggregates,Regional,1981,0.489891704122463,0.708751750211847,0.856800541254964,0.224811938526636,0.966195770908477
SSA,Sub-Saharan Africa,Aggregates,Regional,1984,0.534273848596695,0.744385263060136,0.87632289956001,0.327150737255913,0.968715608202064
SSA,Sub-Saharan Africa,Aggregates,Regional,1987,0.535694364935496,0.746022409649755,0.879910675061171,0.371429841532999,0.972143324532317
SSA,Sub-Saharan Africa,Aggregates,Regional,1990,0.548753274755873,0.753114019745502,0.888366951196602,0.377861058915292,0.972479740846528
SSA,Sub-Saharan Africa,Aggregates,Regional,1993,0.59745848117694,0.789020397960475,0.908781516614591,0.446422538904596,0.977261699252289
SSA,Sub-Saharan Africa,Aggregates,Regional,1996,0.590399472075247,0.785278788042306,0.905178813187542,0.487830299815912,0.974965930873038
SSA,Sub-Saharan Africa,Aggregates,Regional,1999,0.584386857813612,0.787304211214021,0.9078190366084,0.48588443271831,0.976507123850466
SSA,Sub-Saharan Africa,Aggregates,Regional,2002,0.553994218938887,0.776373002561892,0.906381108942233,0.487207372480518,0.979424420327705
SSA,Sub-Saharan Africa,Aggregates,Regional,2005,0.509379877927056,0.750011569025013,0.898971526829732,0.50013643866226,0.981034938286204
SSA,Sub-Saharan Africa,Aggregates,Regional,2008,0.48026254170214,0.724121918419835,0.882750126089048,0.504386313446393,0.981890354492757
SSA,Sub-Saharan Africa,Aggregates,Regional,2010,0.466313811633866,0.713614101770099,0.877132477494099,0.526289529834011,0.982549982168168
SSA,Sub-Saharan Africa,Aggregates,Regional,2011,0.451700902927457,0.70400730357354,0.871959801577759,0.54496344641336,0.982707221742432
SSA,Sub-Saharan Africa,Aggregates,Regional,2012,0.445464453153754,0.698355842302836,0.868348445921903,0.555720548072498,0.983392092234445
SSA,Sub-Saharan Africa,Aggregates,Regional,2013,0.436189666946793,0.692109021051535,0.864959574083115,0.577218987935284,0.983856485772637
SSA,Sub-Saharan Africa,Aggregates,Regional,2015,0.427968772677969,0.685027806225472,0.861724675521799,0.598396020361373,0.984874847157121
SSA,Sub-Saharan Africa,Aggregates,Regional,2018,0.421252845777887,0.672910007426251,0.858144194075799,0.62424994143208,
SSA,Sub-Saharan Africa,Aggregates,Regional,2019,0.416008970733228,0.667218607948145,0.856390528147546,0.624991322139958,
SSA,Sub-Saharan Africa,Aggregates,Regional,2020,0.429669367597977,0.677975705647857,0.863399465944295,0.631564557820411,
SSA,Sub-Saharan Africa,Aggregates,Regional,2021,0.424692738019416,0.673228519530976,0.860153614913416,0.637100451451493,
SSD,South Sudan,SSA,National,2008,0.4293023,0.6504845,0.8490059,0.4487714,0.9921791
SSD,South Sudan,SSA,National,2010,0.4237664,0.6423946,0.8438942,0.4667759,0.9930223
SSD,South Sudan,SSA,National,2011,0.4542838,0.6778273,0.8669803,0.5282517,0.9949633
SSD,South Sudan,SSA,National,2012,0.7310156,0.8941601,0.9717483,0.813343,0.999468
SSD,South Sudan,SSA,National,2013,0.694871,0.8725651,0.9650946,0.8029516,0.9993798
SSD,South Sudan,SSA,National,2015,0.7325803,0.8945575,0.9722537,0.848877,0.9995907
SSD,South Sudan,SSA,National,2018,0.8482341,0.9510632,0.9914334,0.935837,
SSD,South Sudan,SSA,National,2019,0.8299452,0.9433826,0.9883887,0.9292525,
SSD,South Sudan,SSA,National,2020,0.8237786,0.9402552,0.9881729,0.9270064,
SSD,South Sudan,SSA,National,2021,0.8232881,0.9402307,0.9881729,0.9285543,
STP,Sao Tome and Principe,SSA,National,2010,0.3227887,0.7007761,0.923307,0.4167813,0.9999128
STP,Sao Tome and Principe,SSA,National,2011,0.3201607,0.6766133,0.9079296,0.4492383,0.9981215
STP,Sao Tome and Principe,SSA,National,2012,0.3432718,0.6821566,0.9043346,0.489982,0.9963302
STP,Sao Tome and Principe,SSA,National,2013,0.3386967,0.6619416,0.8862462,0.506488,0.9937967
STP,Sao Tome and Principe,SSA,National,2015,0.3249038,0.6179022,0.8567231,0.5137556,0.9880084
STP,Sao Tome and Principe,SSA,National,2018,0.3400351,0.6322145,0.8538286,0.5684225,
STP,Sao Tome and Principe,SSA,National,2019,0.344034,0.6364839,0.8548149,0.5798205,
STP,Sao Tome and Principe,SSA,National,2020,0.3816314,0.6738019,0.8737376,0.6155646,
STP,Sao Tome and Principe,SSA,National,2021,0.3652238,0.6586831,0.867792,0.6130955,
SUR,Suriname,LAC,National,1981,0.1963897,0.3194867,0.4893432,0.1538712,0.8210091
SUR,Suriname,LAC,National,1984,0.2113963,0.3837538,0.5222923,0.1695302,0.8425402
SUR,Suriname,LAC,National,1987,0.2141148,0.4005002,0.5402349,0.1883428,0.8635276
SUR,Suriname,LAC,National,1990,0.2141148,0.4005002,0.538495,0.1782297,0.8553719
SUR,Suriname,LAC,National,1993,0.2582645,0.4280122,0.5656807,0.1936712,0.8553719
SUR,Suriname,LAC,National,1996,0.2582645,0.4280122,0.5656807,0.2112875,0.8553719
