isInterpolated,useMicroData,CountryCode,CountryName,RegionCode,CoverageType,RequestYear,DataYear,DataType,PPP,PovertyLine,Mean,HeadCount,PovGap,PovGapSqr,Watts,Gini,Median,pr.mld,Polarization,ReqYearPopulation,SvyInfoID,Decile1,Decile2,Decile3,Decile4,Decile5,Decile6,Decile7,Decile8,Decile9,Decile10,svy_code,C0
0,1,LVA,Latvia,ECA,N,2013,2013,Y,0.4031804,1.9,600.139,0.01138762,0.006299834,0.004704169,0.008661411,0.3550057,479.9043,0.2355566,-1,2.012647,LVA_N2013Y,0.02259,0.04235,0.05584,0.06607,0.07504,0.08691,0.102,0.1235,0.1576,0.2681,3,LVA_3
0,1,LVA,Latvia,ECA,N,2014,2014,Y,0.4031804,1.9,657.7751,0.007913559,0.003861943,0.002704643,0.005586317,0.3511523,531.1438,0.2270881,-1,1.993782,LVA_N2014Y,0.02257,0.0432,0.05687,0.06616,0.0756,0.08706,0.1034,0.1231,0.1555,0.2665,3,LVA_3
0,1,LVA,Latvia,ECA,N,2015,2015,Y,0.4031804,1.9,706.8532,0.006452542,0.003583682,0.002719075,0.004667016,0.3420444,578.7294,0.2150454,-1,1.977527,LVA_N2015Y,0.02495,0.04574,0.05713,0.0655,0.07559,0.0883,0.1042,0.1233,0.1536,0.2616,3,LVA_3
0,1,LVA,Latvia,ECA,N,2016,2016,Y,0.4031804,1.9,742.4278,0.006371708,0.002814425,0.001929365,0.003632719,0.3432963,611.5061,0.2125697,-1,1.959537,LVA_N2016Y,0.02489,0.0446,0.05578,0.06514,0.07581,0.08912,0.1042,0.1252,0.1574,0.2579,3,LVA_3
0,1,LVA,Latvia,ECA,N,2017,2017,Y,0.4031804,1.9,804.969,0.007972179,0.003244688,0.002013668,0.004659065,0.3557193,659.6304,0.2310337,-1,1.942248,LVA_N2017Y,0.02308,0.04386,0.05402,0.06309,0.07527,0.08883,0.1037,0.1239,0.1552,0.269,3,LVA_3
0,1,LBN,Lebanon,MNA,N,2011,2011.77,X,892.382,1.9,705.1833,0,0,0,0,0.3183245,598.2265,0.1697937,-1,5.538634,LBN_N2011X,0.03091,0.04765,0.05857,0.06829,0.07858,0.09121,0.1036,0.1215,0.1517,0.2479,3,LBN_3
0,0,LSO,Lesotho,SSA,N,1986,1986.54,X,3.864347,1.9,105.4936,0.4940012,0.2415278,0.1487606,0.4146964,0.5601606,58.70585,0.5836077,0.562795,1.596394,LSO_N1986X,0.0104,0.01827,0.02702,0.03704,0.04889,0.06359,0.08307,0.1118,0.1642,0.4357,3,LSO_3
0,1,LSO,Lesotho,SSA,N,1994,1994.45,X,3.864347,1.9,131.5851,0.5015872,0.2843625,0.1968349,0.54668,0.6324041,57.49992,0.838306,-1,1.861324,LSO_N1994X,0.004607,0.01045,0.0173,0.02549,0.03685,0.05269,0.07596,0.112,0.1819,0.4827,3,LSO_3
0,1,LSO,Lesotho,SSA,N,2002,2002.75,X,3.864347,1.9,69.48464,0.6131242,0.3200073,0.2101019,0.5858956,0.5157492,44.04024,0.5108031,-1,2.018348,LSO_N2002X,0.00947,0.02077,0.03173,0.04297,0.05613,0.07198,0.09207,0.121,0.1711,0.3828,3,LSO_3
0,1,LSO,Lesotho,SSA,N,2017,2017.14,X,3.864347,1.9,140.4855,0.2692272,0.09339688,0.04477317,0.1333627,0.448797,97.9525,0.3548012,-1,2.091412,LSO_N2017X,0.0172,0.02916,0.03901,0.04951,0.0627,0.07915,0.09988,0.1259,0.1685,0.329,3,LSO_3
0,1,LBR,Liberia,SSA,N,2007,2007,X,0.5677298,1.9,54.42423,0.6864246,0.2813849,0.1515028,0.4355046,0.3647775,44.06245,0.2365822,-1,3.461911,LBR_N2007X,0.02372,0.04126,0.05369,0.06395,0.07521,0.08665,0.1001,0.1205,0.152,0.2829,3,LBR_3
0,1,LBR,Liberia,SSA,N,2014,2014,X,0.5677298,1.9,82.35546,0.3861255,0.1166936,0.04849547,0.1556218,0.3323788,67.97328,0.182634,-1,4.359505,LBR_N2014X,0.03162,0.04588,0.05526,0.06614,0.07753,0.08775,0.1014,0.1214,0.1527,0.2603,3,LBR_3
0,1,LBR,Liberia,SSA,N,2016,2016,X,0.5677298,1.9,83.0554,0.4090594,0.1298132,0.05614072,0.175104,0.3526546,66.20009,0.2061659,-1,4.586788,LBR_N2016X,0.0294,0.04269,0.05291,0.06304,0.07413,0.08626,0.101,0.1224,0.1572,0.271,3,LBR_3
0,0,LTU,Lithuania,ECA,N,1993,1993,Y,1.785857,1.9,155.8217,0.06964459,0.009067073,0.001601971,0.01090455,0.3364114,126.1177,0.1945027,0.2546083,3.682613,LTU_N1993Y,0.03431,0.04657,0.05692,0.06648,0.076,0.08625,0.0983,0.1143,0.141,0.2799,3,LTU_3
0,0,LTU,Lithuania,ECA,N,1996,1996,X,1.785857,1.9,305.9394,0,0,0,0,0.3226032,258.1256,0.1759707,0.2627901,3.601613,LTU_N1996X,0.03167,0.04612,0.05791,0.06856,0.07901,0.09011,0.103,0.12,0.1478,0.2558,3,LTU_3
0,1,LTU,Lithuania,ECA,N,1998,1998,X,1.785857,1.9,325.6812,0.003225965,0.0005749733,0.0001898208,0.0007143013,0.3210312,272.7684,0.1727288,-1,3.549331,LTU_N1998X,0.03149,0.04662,0.05808,0.06877,0.07866,0.08983,0.1035,0.1211,0.1502,0.2518,3,LTU_3
0,1,LTU,Lithuania,ECA,N,1999,1999,X,1.785857,1.9,321.5876,0.003483022,0.0004709437,0.0001124004,0.0005445154,0.3201524,270.4017,0.1730114,-1,3.524238,LTU_N1999X,0.03119,0.04749,0.05867,0.06838,0.0785,0.0903,0.1037,0.1209,0.1484,0.2525,3,LTU_3
0,1,LTU,Lithuania,ECA,N,2000,2000,X,1.785857,1.9,303.0441,0.003038734,0.0003117304,7.494968e-05,0.0003608515,0.3167493,257.3732,0.1674027,-1,3.499536,LTU_N2000X,0.03162,0.04688,0.05823,0.06877,0.07962,0.09094,0.1047,0.1221,0.1502,0.247,3,LTU_3
0,1,LTU,Lithuania,ECA,N,2001,2001,X,1.785857,1.9,301.5796,0.005877386,0.001397001,0.0005476403,0.001839598,0.3201227,252.6049,0.1720853,-1,3.470818,LTU_N2001X,0.03104,0.0467,0.05788,0.06857,0.07841,0.09042,0.1044,0.1231,0.1507,0.2487,3,LTU_3
0,1,LTU,Lithuania,ECA,N,2002,2002,X,1.785857,1.9,301.2623,0.005094525,0.000728705,0.0001977396,0.0008640042,0.3191557,254.4108,0.1701801,-1,3.443067,LTU_N2002X,0.03139,0.04678,0.05807,0.06834,0.07885,0.0906,0.1044,0.1223,0.1505,0.2487,3,LTU_3
0,1,LTU,Lithuania,ECA,N,2003,2003,X,1.785857,1.9,414.7464,0.00194676,0.0003420768,9.302263e-05,0.0004026298,0.3545649,330.4075,0.2087159,-1,3.415213,LTU_N2003X,0.0293,0.04308,0.05353,0.06364,0.07409,0.08578,0.09967,0.1194,0.1521,0.2794,3,LTU_3
0,1,LTU,Lithuania,ECA,N,2004,2004,X,1.785857,1.9,429.898,0.001092059,0.0002507743,9.169699e-05,0.0003163704,0.3520402,347.0202,0.207291,-1,3.377075,LTU_N2004X,0.02832,0.04318,0.054,0.06439,0.07482,0.08657,0.09999,0.1208,0.154,0.2739,3,LTU_3
0,1,LTU,Lithuania,ECA,N,2004,2004,Y,1.785857,1.9,374.4841,0.02761269,0.01315433,0.00922857,0.01245207,0.3702389,304.5256,0.2689634,-1,3.377075,LTU_N2004Y,0.01969,0.03858,0.05328,0.06587,0.07645,0.08718,0.101,0.1211,0.1581,0.2788,3,LTU_3
0,1,LTU,Lithuania,ECA,N,2005,2005,Y,1.785857,1.9,433.783,0.01781727,0.008743098,0.006028503,0.01080785,0.3530221,356.9338,0.2375198,-1,3.322528,LTU_N2005Y,0.02183,0.04218,0.05663,0.06829,0.07748,0.08725,0.1009,0.1192,0.1547,0.2716,3,LTU_3
0,1,LTU,Lithuania,ECA,N,2006,2006,Y,1.785857,1.9,540.2337,0.01523017,0.007187982,0.004624648,0.0063592,0.3441899,442.6246,0.2264472,-1,3.269909,LTU_N2006Y,0.02341,0.04567,0.05784,0.06749,0.07691,0.08806,0.1014,0.1195,0.1519,0.2678,3,LTU_3
0,1,LTU,Lithuania,ECA,N,2007,2007,Y,1.785857,1.9,641.0365,0.01339564,0.007989637,0.006952382,0.003405377,0.3479719,522.8576,0.2438714,-1,3.231294,LTU_N2007Y,0.02358,0.04394,0.05722,0.06704,0.07596,0.0882,0.103,0.121,0.1524,0.2677,3,LTU_3
0,1,LTU,Lithuania,ECA,N,2008,2008,X,1.785857,1.9,555.0648,0.001493954,0.0002793631,0.0001003987,0.0003520468,0.3705566,433.4263,0.2315013,-1,3.198231,LTU_N2008X,0.02699,0.04135,0.05125,0.0611,0.07254,0.0848,0.1001,0.1203,0.1521,0.2895,3,LTU_3
0,1,LTU,Lithuania,ECA,N,2008,2008,Y,1.785857,1.9,686.2489,0.01389226,0.008568577,0.007030378,0.008396158,0.3573427,560.8328,0.257845,-1,3.198231,LTU_N2008Y,0.02257,0.04356,0.05617,0.06568,0.07558,0.08689,0.1009,0.1202,0.1521,0.2764,3,LTU_3
0,1,LTU,Lithuania,ECA,N,2009,2009,Y,1.785857,1.9,568.6931,0.02243251,0.01166797,0.008649619,0.0115704,0.3722599,463.3631,0.2826266,-1,3.162916,LTU_N2009Y,0.01827,0.0387,0.05262,0.06494,0.07592,0.08816,0.1033,0.1238,0.1582,0.2761,3,LTU_3
0,1,LTU,Lithuania,ECA,N,2010,2010,Y,1.785857,1.9,511.6596,0.0153434,0.01015127,0.008475571,0.01106111,0.3361931,448.2919,0.2361349,-1,3.097282,LTU_N2010Y,0.02246,0.04236,0.05597,0.06863,0.08144,0.09412,0.1069,0.1252,0.155,0.2479,3,LTU_3
0,1,LTU,Lithuania,ECA,N,2011,2011,Y,1.785857,1.9,559.4842,0.007005751,0.004894382,0.00412477,0.003474881,0.3249105,478.8762,0.2011301,-1,3.028115,LTU_N2011Y,0.02627,0.04485,0.05819,0.06973,0.0805,0.09175,0.1057,0.1239,0.1537,0.2454,3,LTU_3
0,1,LTU,Lithuania,ECA,N,2012,2012,Y,1.785857,1.9,602.427,0.009542551,0.006588169,0.005779226,0.006636124,0.3509868,494.1489,0.2397535,-1,2.987773,LTU_N2012Y,0.02357,0.04183,0.05523,0.06718,0.07695,0.08915,0.1034,0.1227,0.1517,0.2683,3,LTU_3
0,1,LTU,Lithuania,ECA,N,2013,2013,Y,1.785857,1.9,629.2616,0.007050082,0.004706917,0.004034607,0.004364376,0.3531115,511.4415,0.2331236,-1,2.957689,LTU_N2013Y,0.02451,0.04275,0.05483,0.06555,0.07612,0.08728,0.1018,0.122,0.1541,0.2711,3,LTU_3
0,1,LTU,Lithuania,ECA,N,2014,2014,Y,1.785857,1.9,687.508,0.01279671,0.006750645,0.005707153,0.00386832,0.3768144,544.7893,0.2789088,-1,2.932367,LTU_N2014Y,0.02076,0.0395,0.05245,0.06361,0.07416,0.08582,0.1012,0.1213,0.1521,0.2891,3,LTU_3
0,1,LTU,Lithuania,ECA,N,2015,2015,Y,1.785857,1.9,756.8987,0.007198586,0.005368876,0.004810612,0.00238757,0.3737522,601.4374,0.261786,-1,2.90491,LTU_N2015Y,0.02133,0.04,0.05337,0.063,0.07362,0.08581,0.1004,0.1209,0.1553,0.2862,3,LTU_3
0,1,LTU,Lithuania,ECA,N,2016,2016,Y,1.785857,1.9,809.758,0.01388741,0.007141243,0.00585981,0.004086814,0.3839121,643.6504,0.2836592,-1,2.868231,LTU_N2016Y,0.02029,0.03944,0.05161,0.06209,0.07332,0.08513,0.09888,0.1191,0.1547,0.2955,3,LTU_3
0,1,LTU,Lithuania,ECA,N,2017,2017,Y,1.785857,1.9,862.3,0.01022507,0.008157378,0.007524998,0.005469404,0.372897,680.2939,0.2735184,-1,2.828403,LTU_N2017Y,0.0211,0.04149,0.05316,0.06276,0.073,0.08589,0.1009,0.1222,0.1552,0.2843,3,LTU_3
0,1,LUX,Luxembourg,OHI,N,1985,1985,Y,0.9893056,1.9,1097.192,0,0,0,0,0.2666725,968.3207,0.1168842,-1,0.366706,LUX_N1985Y,0.04047,0.05468,0.06445,0.07367,0.08268,0.09394,0.1055,0.1222,0.147,0.2154,3,LUX_3
0,1,LUX,Luxembourg,OHI,N,1991,1991,Y,0.9893056,1.9,1578.064,0,0,0,0,0.267894,1383.123,0.1162554,-1,0.387,LUX_N1991Y,0.04199,0.05421,0.06444,0.07451,0.08277,0.09256,0.1044,0.1193,0.1434,0.2224,3,LUX_3
0,1,LUX,Luxembourg,OHI,N,1994,1994,Y,0.9893056,1.9,1702.015,0,0,0,0,0.2694444,1519.155,0.1185542,-1,0.402925,LUX_N1994Y,0.04064,0.05349,0.06359,0.07389,0.08422,0.09349,0.1052,0.1199,0.1469,0.2186,3,LUX_3
0,1,LUX,Luxembourg,OHI,N,1997,1997,Y,0.9893056,1.9,1798.991,0,0,0,0,0.3015988,1528.954,0.1518559,-1,0.41945,LUX_N1997Y,0.03414,0.04952,0.06136,0.07054,0.07955,0.09066,0.1045,0.1229,0.1491,0.2378,3,LUX_3
0,1,LUX,Luxembourg,OHI,N,2000,2000,Y,0.9893056,1.9,1980.31,0,0,0,0,0.304473,1688.269,0.1520823,-1,0.4363,LUX_N2000Y,0.03479,0.04914,0.05943,0.06914,0.07932,0.09162,0.1048,0.122,0.1509,0.2389,3,LUX_3
0,1,LUX,Luxembourg,OHI,N,2003,2003,Y,0.9893056,1.9,2086.398,0.0007174669,0.0004215881,0.0002483835,0.0006371652,0.3018747,1785.606,0.1565764,-1,0.45163,LUX_N2003Y,0.03291,0.04972,0.06082,0.07054,0.08028,0.09162,0.105,0.1229,0.1495,0.2367,3,LUX_3
0,1,LUX,Luxembourg,OHI,N,2004,2004,Y,0.9893056,1.9,2142.811,0.0001819233,5.818784e-05,2.546352e-05,8.705856e-05,0.301727,1842.64,0.1533847,-1,0.458095,LUX_N2004Y,0.03337,0.04965,0.06062,0.07093,0.08066,0.0915,0.1038,0.1222,0.15,0.2372,3,LUX_3
0,1,LUX,Luxembourg,OHI,N,2005,2005,Y,0.9893056,1.9,2215.051,0.0003469405,0.0001278823,6.104904e-05,0.0001789498,0.3084081,1901.368,0.1606289,-1,0.465158,LUX_N2005Y,0.03259,0.04911,0.06038,0.06974,0.08006,0.09075,0.1025,0.1204,0.151,0.2435,3,LUX_3
0,1,LUX,Luxembourg,OHI,N,2006,2006,Y,0.9893056,1.9,2189.372,0,0,0,0,0.3094812,1864.57,0.1602476,-1,0.472637,LUX_N2006Y,0.03337,0.04856,0.05922,0.06963,0.07988,0.09105,0.1034,0.1204,0.1512,0.2433,3,LUX_3
0,1,LUX,Luxembourg,OHI,N,2007,2007,Y,0.9893056,1.9,2217.995,0.0002191622,5.875938e-05,2.212189e-05,8.819436e-05,0.3113375,1895.098,0.1613375,-1,0.479993,LUX_N2007Y,0.03343,0.04908,0.05951,0.06923,0.07996,0.09007,0.1021,0.1196,0.1464,0.2506,3,LUX_3
0,1,LUX,Luxembourg,OHI,N,2008,2008,Y,0.9893056,1.9,2211.324,0,0,0,0,0.3256154,1828.16,0.1785553,-1,0.48865,LUX_N2008Y,0.03158,0.0462,0.0577,0.06853,0.07831,0.08863,0.1015,0.12,0.15,0.2575,3,LUX_3
0,1,LUX,Luxembourg,OHI,N,2009,2009,Y,0.9893056,1.9,2203.313,0.0004411102,0.0003005093,0.0002172608,0.000583082,0.3119692,1902.779,0.1656468,-1,0.497783,LUX_N2009Y,0.0331,0.04668,0.05812,0.0689,0.07992,0.09224,0.1055,0.1238,0.15,0.2417,3,LUX_3
0,1,LUX,Luxembourg,OHI,N,2010,2010,Y,0.9893056,1.9,2161.835,0,0,0,0,0.3050438,1861.196,0.1568881,-1,0.506953,LUX_N2010Y,0.0334,0.04817,0.05901,0.07,0.08092,0.09227,0.1054,0.1231,0.1504,0.2373,3,LUX_3
0,1,LUX,Luxembourg,OHI,N,2011,2011,Y,0.9893056,1.9,2136.608,0.001175793,0.0004877241,0.0002693985,0.0006988317,0.3205412,1820.581,0.173955,-1,0.518347,LUX_N2011Y,0.03208,0.04549,0.0566,0.06701,0.07937,0.09105,0.1051,0.1244,0.1546,0.2443,3,LUX_3
0,1,LUX,Luxembourg,OHI,N,2012,2012,Y,0.9893056,1.9,2165.929,0.0004361895,0.0002955951,0.0002178872,0.0005790108,0.3434715,1768.532,0.201574,-1,0.530946,LUX_N2012Y,0.02996,0.04348,0.05344,0.06466,0.07598,0.08862,0.103,0.1238,0.1533,0.2637,3,LUX_3
0,1,LUX,Luxembourg,OHI,N,2013,2013,Y,0.9893056,1.9,2151.734,0.0008910331,0.000628795,0.000500696,0.0007798616,0.3203605,1829.402,0.1757015,-1,0.54336,LUX_N2013Y,0.03083,0.04549,0.05679,0.06816,0.07917,0.09063,0.1056,0.1265,0.1545,0.2424,3,LUX_3
0,1,LUX,Luxembourg,OHI,N,2014,2014,Y,0.9893056,1.9,2171.836,0.001399249,0.00113454,0.001001478,0.001608915,0.3115832,1854.382,0.1702621,-1,0.556319,LUX_N2014Y,0.03169,0.04767,0.05921,0.06938,0.07994,0.09184,0.1053,0.1235,0.1487,0.2428,3,LUX_3
0,1,LUX,Luxembourg,OHI,N,2015,2015,Y,0.9893056,1.9,2113.197,0.003170438,0.002276956,0.002012691,0.001043258,0.3378814,1751.364,0.2082652,-1,0.569604,LUX_N2015Y,0.02763,0.04413,0.05503,0.0656,0.07699,0.08961,0.1046,0.1264,0.1562,0.2538,3,LUX_3
0,1,LUX,Luxembourg,OHI,N,2016,2016,Y,0.9893056,1.9,2218.94,0.001074126,0.0005557479,0.0004214187,0.001213657,0.330483,1873.883,0.1926949,-1,0.582014,LUX_N2016Y,0.02797,0.04417,0.05582,0.06709,0.0783,0.09066,0.1063,0.1272,0.1554,0.2472,3,LUX_3
0,1,LUX,Luxembourg,OHI,N,2017,2017,Y,0.9893056,1.9,2589.114,0.002683735,0.001520943,0.001344257,0.0009082818,0.3489651,2171.977,0.2295184,-1,0.596336,LUX_N2017Y,0.02353,0.04196,0.05395,0.06497,0.07712,0.09102,0.1066,0.1264,0.1561,0.2584,3,LUX_3
0,0,MDG,Madagascar,SSA,N,1980,1980,X,704.9134,1.9,94.08932,0.4608929,0.1797932,0.09085591,0.2671332,0.4684885,62.44232,0.3778746,0.4105937,8.716553,MDG_N1980X,0.02023,0.02942,0.03886,0.04895,0.06018,0.07339,0.09008,0.1137,0.155,0.3702,3,MDG_3
0,1,MDG,Madagascar,SSA,N,1993,1993.3,X,704.9134,1.9,59.5445,0.7026086,0.3104062,0.1739589,0.4853379,0.452557,40.79956,0.3602281,-1,12.67546,MDG_N1993X,0.02007,0.03433,0.04413,0.05356,0.06321,0.0745,0.08833,0.1077,0.1437,0.3704,3,MDG_3
0,1,MDG,Madagascar,SSA,N,1997,1997,X,704.9134,1.9,56.96894,0.6683503,0.2878622,0.1587762,0.4440834,0.3946836,43.59933,0.2675687,-1,14.347854,MDG_N1997X,0.02331,0.0376,0.04767,0.05876,0.07012,0.08314,0.09855,0.1205,0.1589,0.3015,3,MDG_3
0,1,MDG,Madagascar,SSA,N,1999,1999,X,704.9134,1.9,58.12392,0.641732,0.2775123,0.1510195,0.4213545,0.3860748,44.20242,0.2512687,-1,15.282521,MDG_N1999X,0.02477,0.03812,0.04786,0.05832,0.06938,0.08398,0.1009,0.1249,0.1626,0.2892,3,MDG_3
0,1,MDG,Madagascar,SSA,N,2001,2001,X,704.9134,1.9,59.05137,0.6868377,0.3434277,0.2056014,0.553317,0.4743543,37.40226,0.3812098,-1,16.260932,MDG_N2001X,0.01903,0.02975,0.03814,0.04667,0.05695,0.0701,0.08854,0.1157,0.1688,0.3664,3,MDG_3
0,1,MDG,Madagascar,SSA,N,2005,2005,X,704.9134,1.9,55.10204,0.7198766,0.3072292,0.162468,0.4568776,0.3993718,39.87913,0.2670169,-1,18.336724,MDG_N2005X,0.02693,0.04035,0.04963,0.05814,0.06748,0.07804,0.09186,0.1126,0.1505,0.3244,3,MDG_3
0,1,MDG,Madagascar,SSA,N,2010,2010,X,704.9134,1.9,47.94079,0.7846992,0.381813,0.2224475,0.6036152,0.4241749,33.47896,0.3029665,-1,21.15164,MDG_N2010X,0.02415,0.03713,0.04656,0.05506,0.06487,0.07562,0.08966,0.1115,0.1524,0.3431,3,MDG_3
0,1,MDG,Madagascar,SSA,N,2012,2012,X,704.9134,1.9,46.94087,0.7762688,0.3899845,0.2338746,0.6329175,0.4264818,33.01382,0.3095294,-1,22.346641,MDG_N2012X,0.02156,0.03569,0.04557,0.0547,0.06483,0.07652,0.09167,0.1153,0.1593,0.3349,3,MDG_3
0,1,MWI,Malawi,SSA,N,1997,1997.83,X,78.01701,1.9,113.8725,0.6328074,0.2466895,0.1218864,0.3541599,0.6575557,46.25989,0.8110759,-1,10.552338,MWI_N1997X,0.01551,0.02301,0.02769,0.03221,0.03747,0.04393,0.05248,0.06501,0.08778,0.6149,3,MWI_3
0,1,MWI,Malawi,SSA,N,2004,2004.23,X,78.01701,1.9,53.99871,0.7340499,0.3146462,0.1662904,0.4647354,0.3987346,39.07856,0.2637756,-1,12.301838,MWI_N2004X,0.02887,0.04047,0.04908,0.05795,0.06718,0.07808,0.09198,0.1114,0.1466,0.3283,3,MWI_3
0,1,MWI,Malawi,SSA,N,2010,2010.23,X,78.01701,1.9,56.11351,0.7171635,0.3398232,0.1957161,0.5324254,0.4547597,37.40466,0.3494482,-1,14.539612,MWI_N2010X,0.02206,0.03322,0.04215,0.05103,0.06108,0.07334,0.0885,0.1111,0.1489,0.3686,3,MWI_3
0,1,MWI,Malawi,SSA,N,2016,2016.31,X,78.01701,1.9,61.68433,0.7034616,0.2943497,0.1524371,0.4302601,0.4469431,40.70299,0.3484811,-1,17.205289,MWI_N2016X,0.02645,0.03749,0.04521,0.05299,0.0615,0.07137,0.08506,0.1033,0.1357,0.3809,3,MWI_3
0,0,MYS,Malaysia,EAP,N,1984,1984,Y,1.586086,1.9,378.3452,0.02894321,0.005867106,0.002046801,0.007707269,0.4862481,244.0573,0.4119666,0.4284957,15.192298,MYS_N1984Y,0.01833,0.02742,0.03683,0.04694,0.05826,0.07162,0.08858,0.1126,0.1549,0.3845,3,MYS_3
0,0,MYS,Malaysia,EAP,N,1987,1987,Y,1.586086,1.9,362.8744,0.02130932,0.003175301,0.0008133217,0.003722577,0.4704184,239.5711,0.3802921,0.4214616,16.522,MYS_N1987Y,0.01991,0.02891,0.03828,0.04838,0.05974,0.07319,0.09028,0.1146,0.1573,0.3694,3,MYS_3
0,0,MYS,Malaysia,EAP,N,1989,1989,Y,1.586086,1.9,356.9577,0.01635198,0.00246462,0.0006684325,0.00293589,0.461685,238.8637,0.3644872,0.407686,17.528961,MYS_N1989Y,0.02107,0.03013,0.03949,0.04952,0.06074,0.07395,0.09068,0.1144,0.1559,0.3641,3,MYS_3
0,0,MYS,Malaysia,EAP,N,1992,1992,Y,1.586086,1.9,396.1856,0.01272267,0.001031646,0.0001378082,0.001109063,0.4765373,258.5129,0.3912557,0.441637,19.002656,MYS_N1992Y,0.01894,0.02772,0.03703,0.04721,0.0588,0.07267,0.09046,0.116,0.1611,0.3702,3,MYS_3
0,0,MYS,Malaysia,EAP,N,1995,1995,Y,1.586086,1.9,412.2008,0.01760974,0.002124854,0.0004267855,0.002213224,0.4852267,265.7423,0.4087816,0.4452844,20.487607,MYS_N1995Y,0.018,0.02688,0.03625,0.04645,0.05803,0.07185,0.08954,0.1148,0.1596,0.3786,3,MYS_3
0,0,MYS,Malaysia,EAP,N,1997,1997,Y,1.586086,1.9,513.7729,0.004067002,0.0003516324,5.655616e-05,0.0003403717,0.4914966,327.566,0.421115,0.4510519,21.562793,MYS_N1997Y,0.01744,0.02626,0.03558,0.04576,0.05732,0.07114,0.08887,0.1142,0.1592,0.3842,3,MYS_3
0,1,MYS,Malaysia,EAP,N,2004,2004,Y,1.586086,1.9,638.7588,0.003759863,0.0008712481,0.0003802687,0.001233958,0.4605058,432.0507,0.3676093,-1,25.190652,MYS_N2004Y,0.01795,0.02895,0.03856,0.04895,0.06111,0.07526,0.09411,0.1215,0.167,0.3466,3,MYS_3
0,1,MYS,Malaysia,EAP,N,2007,2007,Y,1.586086,1.9,586.7913,0.005275305,0.001177277,0.0004800431,0.001626075,0.4605127,396.9066,0.3676214,-1,26.72037,MYS_N2007Y,0.01795,0.02895,0.03856,0.04895,0.06111,0.07526,0.09411,0.1215,0.167,0.3466,3,MYS_3
0,1,MYS,Malaysia,EAP,N,2008,2008.25,Y,1.586086,1.9,539.8982,0.005538656,0.001077129,0.0003519051,0.00133998,0.4547971,370.7699,0.3576504,-1,27.236006,MYS_N2008Y,0.01836,0.02928,0.0392,0.04954,0.06176,0.07651,0.09548,0.1224,0.166,0.3415,3,MYS_3
0,1,MYS,Malaysia,EAP,N,2011,2011,Y,1.586086,1.9,661.9288,0.001103718,0.0001537922,3.41094e-05,0.0001802595,0.439436,464.3925,0.3304463,-1,28.650955,MYS_N2011Y,0.02022,0.03159,0.04131,0.05184,0.06363,0.07772,0.09583,0.1219,0.1641,0.3319,3,MYS_3
0,1,MYS,Malaysia,EAP,N,2013,2013,Y,1.586086,1.9,754.6585,0.0002559008,4.004669e-05,1.280168e-05,4.973813e-05,0.4134883,549.6624,0.2887373,-1,29.468872,MYS_N2013Y,0.02294,0.03552,0.04552,0.05561,0.06661,0.0799,0.09684,0.1202,0.1586,0.3182,3,MYS_3
0,1,MYS,Malaysia,EAP,N,2015,2015.33,Y,1.586086,1.9,850.1612,0.0001035119,1.395421e-05,2.38684e-06,1.532601e-05,0.410372,626.1278,0.2852647,-1,30.270962,MYS_N2015Y,0.02283,0.03542,0.04549,0.05564,0.06719,0.08094,0.09829,0.1217,0.16,0.3126,3,MYS_3
0,1,MDV,Maldives,SAS,N,2002,2002.5,X,10.67605,1.9,160.5636,0.09992321,0.02568171,0.009164204,0.03232677,0.4131203,115.442,0.3008179,-1,0.294186,MDV_N2002X,0.02675,0.041,0.05004,0.05724,0.06682,0.07671,0.08888,0.1053,0.1388,0.3484,3,MDV_3
0,1,MDV,Maldives,SAS,N,2009,2009.5,X,10.67605,1.9,198.5208,0.07263352,0.01496017,0.004846512,0.0183408,0.3837276,154.7075,0.2502905,-1,0.365734,MDV_N2009X,0.02524,0.03842,0.04948,0.06068,0.07228,0.08487,0.1003,0.1183,0.151,0.2994,3,MDV_3
0,1,MDV,Maldives,SAS,N,2016,2016,X,10.67605,1.9,442.5076,0.0002118181,2.967698e-06,4.157924e-08,2.988684e-06,0.3128565,371.9884,0.1622967,-1,0.475513,MDV_N2016X,0.0337,0.04899,0.05944,0.0693,0.07878,0.08991,0.102,0.1195,0.1466,0.2517,3,MDV_3
0,1,MLI,Mali,SSA,N,1994,1994,X,221.8683,1.9,37.42225,0.8508783,0.5209671,0.3621144,0.95745,0.5044124,22.02601,0.4366772,-1,9.33488,MLI_N1994X,0.01745,0.02841,0.03599,0.04388,0.05338,0.06563,0.08332,0.1098,0.1577,0.4044,3,MLI_3
0,1,MLI,Mali,SSA,N,2001,2001.08,X,221.8683,1.9,68.18457,0.5845299,0.2313539,0.1178557,0.3371016,0.3986728,49.33187,0.2651053,-1,11.2716,MLI_N2001X,0.02496,0.03771,0.04638,0.0567,0.06716,0.07978,0.09825,0.1241,0.1644,0.3006,3,MLI_3
0,1,MLI,Mali,SSA,N,2006,2006,X,221.8683,1.9,76.94408,0.5121263,0.1768327,0.08449541,0.2505074,0.3892996,57.01217,0.2523523,-1,13.203378,MLI_N2006X,0.02521,0.03926,0.04964,0.05948,0.0692,0.0801,0.09622,0.1195,0.159,0.3024,3,MLI_3
