A,B,C,svy,year,mean,ppp,type
0.741578989587622,-1.14793376311462,0.257521810272047,LAO_3,1997.2,72.39846,3325.204,GQ
0.609981405074454,0.942034475220822,0.472540739764635,LAO_3,1997.2,72.39846,3325.204,Beta
0.771443000535865,-1.19606951630788,0.278030047047541,LAO_3,2002.25,89.09192,3325.204,GQ
0.59712274466342,0.950937637853609,0.510142343042198,LAO_3,2002.25,89.09192,3325.204,Beta
0.737325872182631,-1.08330940810108,0.280458422494072,LAO_3,2007.23,102.0446,3325.204,GQ
0.625140715038813,0.949145876883924,0.478560347067549,LAO_3,2007.23,102.0446,3325.204,Beta
0.756049982424958,-1.05955697511505,0.266423421140889,LAO_3,2012.25,113.1193,3325.204,GQ
0.655011071228078,0.960469532133556,0.487694551265733,LAO_3,2012.25,113.1193,3325.204,Beta
0.909356473189918,-1.3993328867286,0.290372509450177,LVA_3,1993,244.5219,0.4031804,GQ
0.573550563410837,0.965982538617592,0.64036356801152,LVA_3,1993,244.5219,0.4031804,Beta
0.932612005646632,-1.55532007345813,0.0969298560084736,LVA_3,1995,289.6056,0.4031804,GQ
0.534170734789486,0.855134967412903,0.517528663306224,LVA_3,1995,289.6056,0.4031804,Beta
0.937531533230353,-1.59540534610742,0.0621297938204155,LVA_3,1996,281.0908,0.4031804,GQ
0.522611608833139,0.827641424833344,0.496602740280617,LVA_3,1996,281.0908,0.4031804,Beta
0.936559382508606,-1.307460013911,0.166067731230475,LVA_3,1997,277.0021,0.4031804,GQ
0.657458769093408,0.935613253092268,0.562162849104967,LVA_3,1997,277.0021,0.4031804,Beta
0.930099138859752,-1.41542736463213,0.133313167638364,LVA_3,1998,282.4707,0.4031804,GQ
0.628138036988324,0.924434264037983,0.557277114463514,LVA_3,1998,282.4707,0.4031804,Beta
0.906329416193177,-1.29481635401737,0.160454856871008,LVA_3,2002,381.119,0.4031804,GQ
0.654094174980991,0.933996827369617,0.538235253974523,LVA_3,2002,381.119,0.4031804,Beta
0.866516741698771,-1.12278059998022,0.215261479730784,LVA_3,2003,434.7529,0.4031804,GQ
0.693911966347535,0.952199656709342,0.545405115017141,LVA_3,2003,434.7529,0.4031804,Beta
0.942932091851749,-1.30529727412,0.153878095864332,LVA_3,2004,434.307,0.4031804,GQ
0.674171833940731,0.9451088276772,0.563489902787138,LVA_3,2004,434.307,0.4031804,Beta
0.942932091851749,-1.30529727412,0.153878095864332,LVA_3,2004,385.616,0.4031804,GQ
0.674171833940731,0.9451088276772,0.563489902787138,LVA_3,2004,385.616,0.4031804,Beta
0.915137443878091,-1.1999938771838,0.120914156364357,LVA_3,2005,441.3799,0.4031804,GQ
0.685970081220651,0.913674578760371,0.495896439103916,LVA_3,2005,441.3799,0.4031804,Beta
0.961136144683099,-1.22516632725066,0.176487521102754,LVA_3,2006,524.0506,0.4031804,GQ
0.670450472319563,0.922490322367936,0.556875034106022,LVA_3,2006,524.0506,0.4031804,Beta
0.918367715482037,-1.15080358327244,0.206917292825412,LVA_3,2007,610.8703,0.4031804,GQ
0.69933139749343,0.956330452717826,0.562293141199899,LVA_3,2007,610.8703,0.4031804,Beta
0.918367715482037,-1.15080358327244,0.206917292825412,LVA_3,2007,682.0029,0.4031804,GQ
0.69933139749343,0.956330452717826,0.562293141199899,LVA_3,2007,682.0029,0.4031804,Beta
0.938829681716342,-1.21555573070875,0.178868573233105,LVA_3,2008,611.1643,0.4031804,GQ
0.692959906035582,0.953225369283835,0.561402524277209,LVA_3,2008,611.1643,0.4031804,Beta
0.938829681716342,-1.21555573070875,0.178868573233105,LVA_3,2008,664.1214,0.4031804,GQ
0.692959906035582,0.953225369283835,0.561402524277209,LVA_3,2008,664.1214,0.4031804,Beta
0.95840882625391,-1.26291286819187,0.176171686882794,LVA_3,2009,497.4235,0.4031804,GQ
0.694703788473542,0.95563062762015,0.589994615564812,LVA_3,2009,497.4235,0.4031804,Beta
0.95840882625391,-1.26291286819187,0.176171686882794,LVA_3,2009,546.8163,0.4031804,GQ
0.694703788473542,0.95563062762015,0.589994615564812,LVA_3,2009,546.8163,0.4031804,Beta
1.03856187387051,-1.49414824733941,0.0479735511826343,LVA_3,2010,516.5989,0.4031804,GQ
0.66373174498785,0.898830786017118,0.578300187311902,LVA_3,2010,516.5989,0.4031804,Beta
0.964959897072125,-1.39617950567516,0.0890100758275305,LVA_3,2011,527.7834,0.4031804,GQ
0.658340283955718,0.907815730183304,0.543201640678847,LVA_3,2011,527.7834,0.4031804,Beta
0.987794311816678,-1.38375159274174,0.103539525727342,LVA_3,2012,542.166,0.4031804,GQ
0.666146927438044,0.914341642593772,0.565687514231901,LVA_3,2012,542.166,0.4031804,Beta
0.973634279630769,-1.3468353495119,0.117163796318024,LVA_3,2013,600.139,0.4031804,GQ
0.66812655728846,0.913822115645105,0.561797385191497,LVA_3,2013,600.139,0.4031804,Beta
0.974973541320476,-1.37727077655171,0.110581528192727,LVA_3,2014,657.7751,0.4031804,GQ
0.656746287023877,0.908527002697199,0.559303167277108,LVA_3,2014,657.7751,0.4031804,Beta
0.96255903597922,-1.35668171048624,0.142364862788958,LVA_3,2015,706.8532,0.4031804,GQ
0.638087010453444,0.908049394265258,0.557436287184292,LVA_3,2015,706.8532,0.4031804,Beta
0.948829598106271,-1.40618645614862,0.168427068591421,LBN_3,2011.77,705.1833,892.382,GQ
0.653674375435829,0.952797427465292,0.619983935076783,LBN_3,2011.77,705.1833,892.382,Beta
0.881496837823161,0.496146402538742,0.170669505317655,LSO_3,1986.54,105.4936,3.864347,GQ
0.954211410687334,1.00641498289182,0.405661659282099,LSO_3,1986.54,105.4936,3.864347,Beta
1.28332259112765,3.33045625898021,0.114406978376123,LSO_3,1994.45,131.5851,3.864347,GQ
1.16859371717714,1.06177189013969,0.453777575516809,LSO_3,1994.45,131.5851,3.864347,Beta
1.04193754526038,-0.120104130869665,0.0968109124782453,LSO_3,2002.75,69.48464,3.864347,GQ
0.969509147541945,1.00622228156431,0.499758827212833,LSO_3,2002.75,69.48464,3.864347,Beta
0.996004626922019,0.360193357110812,0.142317012335891,LSO_3,2010,75.69564,3.864347,GQ
1.00930618929079,1.02098104799626,0.483354901114166,LSO_3,2010,75.69564,3.864347,Beta
0.932633410661577,-1.31441624365773,0.118524939395755,LBR_3,2007,54.42423,0.5677298,GQ
0.679872217524642,0.928438451712555,0.542014480129438,LBR_3,2007,54.42423,0.5677298,Beta
0.904598194140526,-1.25940407035168,0.220088492678727,LBR_3,2014,82.35546,0.5677298,GQ
0.65811748038089,0.956590447576511,0.58251105546315,LBR_3,2014,82.35546,0.5677298,Beta
0.902904136194975,-1.09512438843943,0.255245841293999,LBR_3,2016,83.0554,0.5677298,GQ
0.699065975110043,0.96935735558107,0.574939183180614,LBR_3,2016,83.0554,0.5677298,Beta
0.815530959562521,-1.33713086018396,0.177630197578389,LTU_3,1993,155.8217,1.785857,GQ
0.553714062133154,0.886124619804296,0.453608351620368,LTU_3,1993,155.8217,1.785857,Beta
0.929143833985148,-1.42127298362752,0.150590450692525,LTU_3,1996,305.9394,1.785857,GQ
0.589333890333804,0.905747432366265,0.535678879085642,LTU_3,1996,305.9394,1.785857,Beta
0.936712674135605,-1.40495385749498,0.16356171608089,LTU_3,1998,325.6812,1.785857,GQ
0.622222381024848,0.93562545427315,0.575277261840671,LTU_3,1998,325.6812,1.785857,Beta
0.933475508625589,-1.42291940412868,0.155471017725868,LTU_3,1999,321.5876,1.785857,GQ
0.609521403742158,0.926985732516827,0.56357861580068,LTU_3,1999,321.5876,1.785857,Beta
0.960183030847264,-1.42079406638225,0.16347989372442,LTU_3,2000,303.0441,1.785857,GQ
0.629609707386483,0.941515082203618,0.59604481165927,LTU_3,2000,303.0441,1.785857,Beta
0.958162652698917,-1.39050163330187,0.173619785194914,LTU_3,2001,301.5796,1.785857,GQ
0.633954397505482,0.938946510571229,0.594695545557017,LTU_3,2001,301.5796,1.785857,Beta
0.95405392528846,-1.39656794282416,0.172296294730406,LTU_3,2002,301.2623,1.785857,GQ
0.633504613834088,0.941666488147751,0.59485046568935,LTU_3,2002,301.2623,1.785857,Beta
0.870964662611952,-1.1781601713547,0.213417059529908,LTU_3,2003,414.7464,1.785857,GQ
0.679035006529588,0.958534158281134,0.548185146663859,LTU_3,2003,414.7464,1.785857,Beta
0.898989841841683,-1.22395946312451,0.193357757483344,LTU_3,2004,429.898,1.785857,GQ
0.677660378674921,0.953178702572521,0.556558692820613,LTU_3,2004,429.898,1.785857,Beta
0.898989841841683,-1.22395946312451,0.193357757483344,LTU_3,2004,374.4841,1.785857,GQ
0.677660378674921,0.953178702572521,0.556558692820613,LTU_3,2004,374.4841,1.785857,Beta
0.961138111769244,-1.45683082730369,0.0680709435209966,LTU_3,2005,433.783,1.785857,GQ
0.641602230467402,0.893740586913249,0.540251873089727,LTU_3,2005,433.783,1.785857,Beta
0.943285025218778,-1.44637926860635,0.0926305190726766,LTU_3,2006,540.2337,1.785857,GQ
0.614311876940445,0.885881303649876,0.528619498633593,LTU_3,2006,540.2337,1.785857,Beta
0.957508583771254,-1.42406578284665,0.096685334531495,LTU_3,2007,641.0365,1.785857,GQ
0.624335904114782,0.891362158865018,0.530683179630806,LTU_3,2007,641.0365,1.785857,Beta
0.87879375802613,-1.12721217179243,0.200753941821386,LTU_3,2008,555.0648,1.785857,GQ
0.687841185774943,0.950602597776816,0.523168133041767,LTU_3,2008,555.0648,1.785857,Beta
0.87879375802613,-1.12721217179243,0.200753941821386,LTU_3,2008,686.2489,1.785857,GQ
0.687841185774943,0.950602597776816,0.523168133041767,LTU_3,2008,686.2489,1.785857,Beta
1.02651651517254,-1.37648186310955,0.0611666839319516,LTU_3,2009,568.6931,1.785857,GQ
0.692525951984914,0.904924191773554,0.556279456963562,LTU_3,2009,568.6931,1.785857,Beta
1.08177718012521,-1.53190504269389,0.0558704434326177,LTU_3,2010,511.6595,1.785857,GQ
0.651277299723107,0.896062784774107,0.604378624041419,LTU_3,2010,511.6595,1.785857,Beta
1.02592042458515,-1.49798370525146,0.0999319532281057,LTU_3,2011,559.4842,1.785857,GQ
0.628640554488834,0.905027820541621,0.595768571862023,LTU_3,2011,559.4842,1.785857,Beta
0.983988004487437,-1.41952693681793,0.0899240146572564,LTU_3,2012,602.427,1.785857,GQ
0.646556817427802,0.90335405093076,0.547452881877439,LTU_3,2012,602.427,1.785857,Beta
0.954298635949038,-1.33851455739688,0.127881633319243,LTU_3,2013,629.2616,1.785857,GQ
0.655812937392289,0.914853755502016,0.547419157178442,LTU_3,2013,629.2616,1.785857,Beta
0.950427833048543,-1.33036871713664,0.0853487076107727,LTU_3,2014,687.508,1.785857,GQ
0.662614356447453,0.899893716183415,0.504064507316507,LTU_3,2014,687.508,1.785857,Beta
0.946387985872327,-1.28151945709725,0.112294442171653,LTU_3,2015,756.8987,1.785857,GQ
0.684126803635254,0.919560811043667,0.529484976532034,LTU_3,2015,756.8987,1.785857,Beta
0.964441402502611,-1.4568081943263,0.175569493794441,LUX_3,2003,2086.398,0.9893056,GQ
0.592625663789819,0.921991054712016,0.598126370609945,LUX_3,2003,2086.398,0.9893056,Beta
0.955258672658847,-1.46144394360543,0.172644676249136,LUX_3,2004,2142.811,0.9893056,GQ
0.588709764186452,0.921795933430706,0.592395030006428,LUX_3,2004,2142.811,0.9893056,Beta
0.93423071660449,-1.44183642012463,0.168472384761947,LUX_3,2005,2215.051,0.9893056,GQ
0.593309732219587,0.920944197631421,0.578320028298575,LUX_3,2005,2215.051,0.9893056,Beta
0.936428986745549,-1.4217675777231,0.179356462096399,LUX_3,2006,2189.372,0.9893056,GQ
0.597972130622232,0.92856356643427,0.577506239098701,LUX_3,2006,2189.372,0.9893056,Beta
0.90998173169513,-1.43546851186479,0.165957034897836,LUX_3,2007,2217.995,0.9893056,GQ
0.5823906382627,0.919293042308484,0.550909170700056,LUX_3,2007,2217.995,0.9893056,Beta
0.912538706335501,-1.37990494535036,0.168707618371777,LUX_3,2008,2211.324,0.9893056,GQ
0.613475929001187,0.929029087548317,0.552181154601324,LUX_3,2008,2211.324,0.9893056,Beta
0.978631587990532,-1.40926235216491,0.182667055205753,LUX_3,2009,2203.313,0.9893056,GQ
0.618681230007739,0.937377019238744,0.597636430779192,LUX_3,2009,2203.313,0.9893056,Beta
0.980732086286942,-1.43190555373761,0.18498305618303,LUX_3,2010,2161.835,0.9893056,GQ
0.612000326937179,0.935066080256074,0.610950242684771,LUX_3,2010,2161.835,0.9893056,Beta
0.984858848210813,-1.31170249853936,0.218664443191252,LUX_3,2011,2136.608,0.9893056,GQ
0.653328222337525,0.955018776195738,0.612276504510705,LUX_3,2011,2136.608,0.9893056,Beta
0.938309081502014,-1.22862322966682,0.209014398372618,LUX_3,2012,2165.929,0.9893056,GQ
0.663494223769241,0.950304641152991,0.562585553898621,LUX_3,2012,2165.929,0.9893056,Beta
1.00725126984728,-1.333903803916,0.205698122597796,LUX_3,2013,2151.734,0.9893056,GQ
0.654906852230348,0.948229741559489,0.620064002090185,LUX_3,2013,2151.734,0.9893056,Beta
0.974733645281334,-1.44990572536048,0.158511631942511,LUX_3,2014,2171.836,0.9893056,GQ
0.603502470595404,0.920281262418001,0.586047756969246,LUX_3,2014,2171.836,0.9893056,Beta
0.999629366091315,-1.27855654708784,0.191473503333744,LUX_3,2015,2113.197,0.9893056,GQ
0.669432442172267,0.939150887917862,0.595589201328991,LUX_3,2015,2113.197,0.9893056,Beta
0.76993743809621,-0.445679029123082,0.245445718499446,MDG_3,1980,94.08932,704.9134,GQ
1.01317822627525,1.13407034320703,0.536929442017801,MDG_3,1980,94.08932,704.9134,Beta
0.733723642650636,-0.893588470620274,0.163148709028122,MDG_3,1993.3,59.5445,704.9134,GQ
0.701161690692942,0.930740810446143,0.36735297781814,MDG_3,1993.3,59.5445,704.9134,Beta
0.901321229571531,-0.991147917343685,0.197760443903819,MDG_3,1997,56.96894,704.9134,GQ
0.74178679091175,0.961291881757487,0.52838559739316,MDG_3,1997,56.96894,704.9134,Beta
0.939359266825727,-0.808991045567072,0.286548186129781,MDG_3,1999,58.12392,704.9134,GQ
0.7815426618773,0.987305833243296,0.583896311088146,MDG_3,1999,58.12392,704.9134,Beta
0.754142904368164,0.229117932290218,0.418935259031045,MDG_3,2001,59.05137,704.9134,GQ
0.901833301817072,1.0212092355508,0.503169125607084,MDG_3,2001,59.05137,704.9134,Beta
0.729598268612901,-0.902059428035919,0.26296333773906,MDG_3,2005,55.10203,704.9134,GQ
0.686587284749678,0.953752776828234,0.449339709527373,MDG_3,2005,55.10203,704.9134,Beta
0.718205359769243,-0.749812738177597,0.268014222492057,MDG_3,2010,47.94079,704.9134,GQ
0.7321076512468,0.96530378491784,0.446235054472139,MDG_3,2010,47.94079,704.9134,Beta
0.788819691040265,-0.71237636326963,0.253049986355419,MDG_3,2012,46.94087,704.9134,GQ
0.784683398300976,0.97876771160765,0.497792178127904,MDG_3,2012,46.94087,704.9134,Beta
0.230155057749878,0.308140024521708,0.300944792794774,MWI_3,1997.83,113.8725,78.01701,GQ
0.76919138165359,0.954389693280179,0.127687674576559,MWI_3,1997.83,113.8725,78.01701,Beta
0.701517849808308,-0.882468362965243,0.279563203502536,MWI_3,2004.23,53.99871,78.01701,GQ
0.677452763184238,0.959508730037868,0.4343047583907,MWI_3,2004.23,53.99871,78.01701,Beta
0.705727207719342,-0.581470363638317,0.26083540546802,MWI_3,2010.23,56.11351,78.01701,GQ
0.762687240160825,0.972022168404347,0.415061282442401,MWI_3,2010.23,56.11351,78.01701,Beta
0.594296704375917,-0.726158275048283,0.275123675376671,MWI_3,2016.31,61.68433,78.01701,GQ
0.661591053322417,0.939943095945201,0.323329752763846,MWI_3,2016.31,61.68433,78.01701,Beta
0.771730039783103,-0.360758926765322,0.226191002800663,MYS_3,1984,378.6807,1.586086,GQ
0.819786371014999,0.977121277701073,0.415318016191676,MYS_3,1984,378.6807,1.586086,Beta
0.781804238597569,-0.358714856832862,0.260121218789313,MYS_3,1987,363.1961,1.586086,GQ
0.814286577450385,0.982024695316788,0.435243729357956,MYS_3,1987,363.1961,1.586086,Beta
0.769481035739177,-0.434330559201587,0.264818587575293,MYS_3,1989,357.2742,1.586086,GQ
0.796565812642544,0.978925947030144,0.434211056867805,MYS_3,1989,357.2742,1.586086,Beta
0.809457145133516,-0.204913171320264,0.275377864775358,MYS_3,1992,396.5369,1.586086,GQ
0.841371942491831,0.992091299805927,0.446233869685186,MYS_3,1992,396.5369,1.586086,Beta
0.804651905226677,-0.224996816838184,0.249627858691068,MYS_3,1995,412.5663,1.586086,GQ
0.843390416631888,0.988494665374775,0.434631742749133,MYS_3,1995,412.5663,1.586086,Beta
0.801334830345312,-0.195431810052604,0.242661574187068,MYS_3,1997,514.2284,1.586086,GQ
0.855106505460327,0.990940058862642,0.435716771473945,MYS_3,1997,514.2284,1.586086,Beta
0.907923058533642,-0.289128845014535,0.260824876500177,MYS_3,2004,639.3252,1.586086,GQ
0.877426946503658,1.00306733000504,0.514918315956847,MYS_3,2004,639.3252,1.586086,Beta
0.907912208086301,-0.289133088252325,0.260807043604446,MYS_3,2007,587.3926,1.586086,GQ
0.877427505910235,1.00306530621911,0.514905326633959,MYS_3,2007,587.3926,1.586086,Beta
0.922637459568426,-0.363296777133777,0.250384178133156,MYS_3,2008.25,540.4515,1.586086,GQ
0.871839167720234,1.00267913524512,0.520635076422004,MYS_3,2008.25,540.4515,1.586086,Beta
0.893966136719077,-0.51420130407196,0.256240914392881,MYS_3,2011,661.9288,1.586086,GQ
0.832025831282578,0.993199886450821,0.514824252463508,MYS_3,2011,661.9288,1.586086,Beta
0.85886223293331,-0.772722211988935,0.245599719153155,MYS_3,2013,754.6585,1.586086,GQ
0.776551257510903,0.979798372915127,0.515544638885059,MYS_3,2013,754.6585,1.586086,Beta
0.889934466195574,-0.782196022048521,0.242162926759262,MYS_3,2015.33,850.1612,1.586086,GQ
0.780438482870168,0.980316350150939,0.527184487133616,MYS_3,2015.33,850.1612,1.586086,Beta
0.688053943021583,-1.04427849075075,0.197191552703398,MDV_3,2002.5,160.5636,10.67605,GQ
0.62239311597027,0.915236392011082,0.35409599200113,MDV_3,2002.5,160.5636,10.67605,Beta
0.892711162347951,-1.18312315453151,0.145606368088222,MDV_3,2009.5,198.5208,10.67605,GQ
0.693256247906855,0.946858117990332,0.498198424903853,MDV_3,2009.5,198.5208,10.67605,Beta
0.658251983564443,0.205176381050951,0.365585333611518,MLI_3,1994,37.42225,221.8683,GQ
0.868348793696805,1.00108940695405,0.423796228841215,MLI_3,1994,37.42225,221.8683,Beta
0.867722508253525,-0.618261770272203,0.342573288779424,MLI_3,2001.08,68.18457,221.8683,GQ
0.779605636769595,0.989360144815552,0.549018395388178,MLI_3,2001.08,68.18457,221.8683,Beta
0.834340836631355,-0.904157942203785,0.258897434359038,MLI_3,2006,76.94408,221.8683,GQ
0.751713961307976,0.980062763432272,0.542425349805677,MLI_3,2006,76.94408,221.8683,Beta
0.874408232339291,-1.06613306047618,0.33312790691318,MLI_3,2009.89,72.60843,221.8683,GQ
0.681191410682822,0.977136567157531,0.609665148971199,MLI_3,2009.89,72.60843,221.8683,Beta
1.01944354307195,-1.6097226391187,0.126850525003656,MLT_3,2006,983.1813,0.6285905,GQ
0.554866970723336,0.897235713786697,0.625947082298731,MLT_3,2006,983.1813,0.6285905,Beta
1.02410822169124,-1.55689352250184,0.136641609756842,MLT_3,2007,1072.061,0.6285905,GQ
0.579482396883978,0.903008654357679,0.622646009228754,MLT_3,2007,1072.061,0.6285905,Beta
1.00387103053733,-1.47619479430485,0.194782131527615,MLT_3,2008,1100.562,0.6285905,GQ
0.596233705502588,0.933263886569686,0.636727324874047,MLT_3,2008,1100.562,0.6285905,Beta
0.970541836519692,-1.49536937257724,0.150018649122985,MLT_3,2009,1079.715,0.6285905,GQ
0.584064270789024,0.910941047440044,0.589685092436917,MLT_3,2009,1079.715,0.6285905,Beta
0.998612472454482,-1.52942473842565,0.157344687985166,MLT_3,2010,1093.196,0.6285905,GQ
0.581800503985914,0.918663005667569,0.621797872574047,MLT_3,2010,1093.196,0.6285905,Beta
0.97275781995415,-1.5548016873105,0.135321755478725,MLT_3,2011,1115.693,0.6285905,GQ
0.56403948438649,0.908468377908985,0.594183154423297,MLT_3,2011,1115.693,0.6285905,Beta
0.967614688940226,-1.57265788583809,0.118181723789894,MLT_3,2012,1154.46,0.6285905,GQ
0.555909100346979,0.89818122914298,0.579158291627902,MLT_3,2012,1154.46,0.6285905,Beta
0.956776304195644,-1.56112472003891,0.135473901874253,MLT_3,2013,1216.798,0.6285905,GQ
0.550978789426668,0.903469980974354,0.584236259664895,MLT_3,2013,1216.798,0.6285905,Beta
0.962127588053582,-1.56714984827309,0.128895437183604,MLT_3,2014,1288.787,0.6285905,GQ
0.54711399468996,0.897110989927775,0.576273966216251,MLT_3,2014,1288.787,0.6285905,Beta
0.950811383625051,-1.53878199595544,0.138356023229586,MLT_3,2015,1294.245,0.6285905,GQ
0.553244962129771,0.901065402512423,0.570071340115498,MLT_3,2015,1294.245,0.6285905,Beta
1.07772720718798,-0.86283010573139,0.0869892680923743,MRT_3,1987,95.43148,112.8067,GQ
0.840464428493648,0.962748525948405,0.541988719345225,MRT_3,1987,95.43148,112.8067,Beta
0.58969140678706,-0.505078578790737,0.236935877688021,MRT_3,1993,110.8923,112.8067,GQ
0.737562576702356,0.952869277594996,0.312441346279853,MRT_3,1993,110.8923,112.8067,Beta
0.937247619256332,-1.09338446109206,0.188545331098782,MRT_3,1995.57,126.1331,112.8067,GQ
0.735375230779161,0.96061827443682,0.563633102759138,MRT_3,1995.57,126.1331,112.8067,Beta
0.922626501481244,-0.838292738012897,0.264749815230862,MRT_3,2000,138.2398,112.8067,GQ
0.800761922103069,0.998090780389389,0.58924159733068,MRT_3,2000,138.2398,112.8067,Beta
0.757361151417295,-0.946050144390487,0.233613880512783,MRT_3,2004,148.586,112.8067,GQ
0.704017965381271,0.959575704833469,0.463302973453331,MRT_3,2004,148.586,112.8067,Beta
1.04134027056693,-1.02912350517662,0.259640717276038,MRT_3,2008,160.3203,112.8067,GQ
0.753453889906206,0.978294175784807,0.631952047340975,MRT_3,2008,160.3203,112.8067,Beta
0.985240851342464,-1.36000100367139,0.176383115085684,MRT_3,2014,174.6272,112.8067,GQ
0.65012063167824,0.940584041244667,0.600116537465162,MRT_3,2014,174.6272,112.8067,Beta
0.793805409591055,-1.10070932197878,0.257052221637551,MUS_3,2006.5,335.2823,18.28542,GQ
0.655979839496082,0.954425037749856,0.51297882872327,MUS_3,2006.5,335.2823,18.28542,Beta
0.757813203243458,-1.06888275927745,0.219120870376941,MUS_3,2012,380.3651,18.28542,GQ
0.66135004822397,0.945149957153785,0.454401696375379,MUS_3,2012,380.3651,18.28542,Beta
0.91188102019916,-0.106853645700247,0.226414299566982,MEX_3,1984,298.9916,8.940212,GQ
0.910786848172453,1.00515783816938,0.491440311288307,MEX_3,1984,298.9916,8.940212,Beta
0.723011562337367,0.120897496274656,0.220381780205035,MEX_3,1989,367.2545,8.940212,GQ
0.893516331733648,0.991642218890602,0.387133302266274,MEX_3,1989,367.2545,8.940212,Beta
0.816578496124275,-0.0706952501531468,0.253910295041305,MEX_3,1992,303.5193,8.940212,GQ
0.902174768573079,1.00513360487228,0.470268597003774,MEX_3,1992,303.5193,8.940212,Beta
0.816578496124275,-0.0706952501531468,0.253910295041305,MEX_3,1992,314.7641,8.940212,GQ
0.902174768573079,1.00513360487228,0.470268597003774,MEX_3,1992,314.7641,8.940212,Beta
0.762560734172762,-0.0415065762446393,0.264484246041855,MEX_3,1994,312.481,8.940212,GQ
0.904938798345422,1.01004901557203,0.457787253776849,MEX_3,1994,312.481,8.940212,Beta
0.762560734172762,-0.0415065762446393,0.264484246041855,MEX_3,1994,323.856,8.940212,GQ
0.904938798345422,1.01004901557203,0.457787253776849,MEX_3,1994,323.856,8.940212,Beta
0.803409795034447,-0.394128095883973,0.212174530085722,MEX_3,1996,237.1648,8.940212,GQ
0.857930214096987,0.989626603363235,0.458901839720238,MEX_3,1996,237.1648,8.940212,Beta
0.803409795034447,-0.394128095883973,0.212174530085722,MEX_3,1996,218.3644,8.940212,GQ
0.857930214096987,0.989626603363235,0.458901839720238,MEX_3,1996,218.3644,8.940212,Beta
0.860718101147948,-0.404305674173784,0.175839803396982,MEX_3,1998,254.3861,8.940212,GQ
0.876667888600089,0.991637311338901,0.46759927587179,MEX_3,1998,254.3861,8.940212,Beta
0.860718101147948,-0.404305674173784,0.175839803396982,MEX_3,1998,256.3528,8.940212,GQ
0.876667888600089,0.991637311338901,0.46759927587179,MEX_3,1998,256.3528,8.940212,Beta
0.762400983754365,-0.232480730682906,0.195677732579846,MEX_3,2000,302.2696,8.940212,GQ
0.875926389216821,0.989959921387768,0.419988257218481,MEX_3,2000,302.2696,8.940212,Beta
0.762400983754365,-0.232480730682906,0.195677732579846,MEX_3,2000,320.2365,8.940212,GQ
0.875926389216821,0.989959921387768,0.419988257218481,MEX_3,2000,320.2365,8.940212,Beta
0.757865652779701,-0.28340106178382,0.239679247696991,MEX_3,2002,299.1423,8.940212,GQ
0.863534657295682,0.994947179968444,0.447141472292917,MEX_3,2002,299.1423,8.940212,Beta
0.757865652779701,-0.28340106178382,0.239679247696991,MEX_3,2002,319.9893,8.940212,GQ
0.863534657295682,0.994947179968444,0.447141472292917,MEX_3,2002,319.9893,8.940212,Beta
0.752415642894418,-0.424934324090107,0.222765736362802,MEX_3,2004,318.8965,8.940212,GQ
0.837576767034985,0.983507524197867,0.440203930906265,MEX_3,2004,318.8965,8.940212,Beta
0.752415642894418,-0.424934324090107,0.222765736362802,MEX_3,2004,342.6512,8.940212,GQ
0.837576767034985,0.983507524197867,0.440203930906265,MEX_3,2004,342.6512,8.940212,Beta
0.768240305142316,-0.393857412335332,0.210257661149133,MEX_3,2005,312.4386,8.940212,GQ
0.842975207023289,0.98295094228254,0.43344931626492,MEX_3,2005,312.4386,8.940212,Beta
0.768240305142316,-0.393857412335332,0.210257661149133,MEX_3,2005,347.9737,8.940212,GQ
0.842975207023289,0.98295094228254,0.43344931626492,MEX_3,2005,347.9737,8.940212,Beta
0.741686124527669,-0.402401143172794,0.247142464157649,MEX_3,2006,353.4568,8.940212,GQ
0.827299171172655,0.984598402459164,0.439375622033976,MEX_3,2006,353.4568,8.940212,Beta
0.741686124527669,-0.402401143172794,0.247142464157649,MEX_3,2006,366.5423,8.940212,GQ
0.827299171172655,0.984598402459164,0.439375622033976,MEX_3,2006,366.5423,8.940212,Beta
0.79607365593857,-0.702736431136552,0.212005193544225,MEX_3,2008,305.2106,8.940212,GQ
0.786410249843843,0.971983354462408,0.462164456173167,MEX_3,2008,305.2106,8.940212,Beta
0.79607365593857,-0.702736431136552,0.212005193544225,MEX_3,2008,372.3034,8.940212,GQ
0.786410249843843,0.971983354462408,0.462164456173167,MEX_3,2008,372.3034,8.940212,Beta
0.79094158499771,-0.636389445760592,0.21744516225215,MEX_3,2010,311.7893,8.940212,GQ
0.800684020641947,0.975618062276304,0.461833892720682,MEX_3,2010,311.7893,8.940212,Beta
0.79094158499771,-0.636389445760592,0.21744516225215,MEX_3,2010,347.0101,8.940212,GQ
0.800684020641947,0.975618062276304,0.461833892720682,MEX_3,2010,347.0101,8.940212,Beta
0.759544372598982,-0.555408143576645,0.248946493831299,MEX_3,2012,316.8525,8.940212,GQ
0.801780777564772,0.980211044822568,0.457378442675761,MEX_3,2012,316.8525,8.940212,Beta
0.759544372598982,-0.555408143576645,0.248946493831299,MEX_3,2012,375.2323,8.940212,GQ
0.801780777564772,0.980211044822568,0.457378442675761,MEX_3,2012,375.2323,8.940212,Beta
